YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY
2016,9036909,HH Nikol C.,Fully Cellular Containership,53815,43052,1993,Liberia,,Konig & Cie GmbH & Company KG ,Germany,Konig & Cie GmbH & Company KG ,Aristoff International Limited ,Liberia,Alang,India
2016,8902553,HH Emilia,Fully Cellular Containership,53833,43066,1991,Liberia,,Konig & Cie GmbH & Company KG ,Germany,Konig & Cie GmbH & Company KG ,Cohiba Shipping Incorporated ,Liberia,Alang,India
2016,8902541,HH Johanna,Fully Cellular Containership,53783,43026,1991,Liberia,,Konig & Cie GmbH & Company KG  ,Germany,Konig & Cie GmbH & Company KG  ,Diamond Crown Corporation  ,Liberia,Alang,India
2016,8902565,Kalliopi R.C. ,Fully Cellular Containership,53833,43066,1991,Liberia,,Konig & Cie GmbH & Company KG  ,Germany,Konig & Cie GmbH & Company KG  ,Fonseca Enterprises Incorporated  ,St. Kitts-Nevis,Alang,India
2016,9135913,Yangtze River ,Bulk Carrier,25791,20633,1998,Liberia,,MPC Munchmeyer Petersen Steamship GmbH & Company KG  ,Germany,Ahrenkiel Steamship GmbH & Company KG  ,ms Yangtze River Schiffahrtsges. mbH & Company KG  ,Germany,Alang,India
2016,9006851,Renate N.,Bulk Ore Carrier,154644,123715,1992,Liberia,,Neu Seeschiffahrt GmbH ,Germany,Neu Seeschiffahrt GmbH ,General Ore Carrier Corporation XVIII Limited ,Liberia,Chittagong,Bangladesh
2016,9144304,Triglav,Bulk Carrier,24954,19963,1998,Liberia,,Peter Doehle Schiffahrts-KG  ,Germany,Splosna Plovba d.o.o. ,Genshipping Corporation  ,Liberia,Chittagong,Bangladesh
2016,9144031,Postojna,Bulk Carrier,25537,20430,1998,Liberia,,Peter Doehle Schiffahrts-KG  ,Germany,Splosna Plovba d.o.o.  ,Genshipping Corporation  ,Liberia,Gadani,Pakistan
2016,9147100,Unity,Fully Cellular Containership,36606,29285,1997,Comoros,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,H. Schuldt OHG (GmbH & Company),Beteiligungs-KG ms Northern Divinity Schiffahrtsges. mbH & Company,Germany,Chittagong,Bangladesh
2016,9196890,Grace,Fully Cellular Containership,54415,43532,2000,Comoros,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,H. Schuldt OHG (GmbH & Company) ,Beteiligungs-Kommanditges. ms Northern Grace Schiffahrtsgesellschaft mbH & Company ,Germany,Chittagong,Bangladesh
2016,9253301,Deli,Fully Cellular Containership,41078,32862,2003,Comoros,,Norddeutsche Vermogen Holding GmbH & Company ,Germany,H. Schuldt OHG (GmbH & Company) ,Beteiligungs KG ms Northern Delicacy Schiffahrtsges. mbH & Company ,Germany,Chittagong,Bangladesh
2016,9137698,Westerhamm,Fully Cellular Containership,23896,19117,1998,Liberia,,Reederei Hans Peterson & Sohne GmbH & Company KG ,Germany,Reederei Hans Peterson & Sohne GmbH & Company KG ,Westerhamm Shipping Company Limited ,Liberia,Alang,India
2016,9152777,Dreas,Fully Cellular Containership,26131,20905,1998,Liberia,,Rickmers Reederei GmbH & Cie KG ,Germany,Rickmers Reederei GmbH & Cie KG ,ms Andreas Rickmers Schiffsbeteiligungsges. mbH & Company,Germany,Alang,India
2016,9152741,Albert Rickmers,Fully Cellular Containership,26131,20905,1998,Liberia,,Rickmers Reederei GmbH & Cie KG ,Germany,Rickmers Reederei GmbH & Cie KG ,Albert Navigation Company Limited ,Liberia,Alang,India
2016,9153408,Mann,Fully Cellular Containership,25359,20287,1998,Liberia,,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG ,Germany,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG ,ms Ute Oltmann Schiffahrtsgesellschaft mbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9138288,Anika Oltmann,Fully Cellular Containership,25361,20289,1998,Liberia,,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG ,Germany,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG ,Anika Oltmann Schiffahrtsges. mbH & Company KG ,Germany,Alang,India
2016,9160396,Patricia Rickmers,Fully Cellular Containership,26131,20905,1998,Madeira,,Rickmers Reederei GmbH & Cie KG  ,Germany,Rickmers Reederei GmbH & Cie KG  ,ms Patricia Rickmers Reederei Rickmers GmbH & Cie KG ,Germany,Alang,India
2016,9225005,John Oldendorff,Bulk Carrier,86201,68961,2001,Malta,,Egon Oldendorff KG,Germany,Oldendorff Carriers GmbH & Company KG ,Oldendorff Carriers GmbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9252254,HS Mozart,Fully Cellular Containership,50243,40194,2002,Malta,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Germany,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Schiffahrts-Ges. HS Mozart mbH & CompanyKG ,Germany,Chittagong,Bangladesh
2016,9127502,AS Mars,Fully Cellular Containership,14241,11393,1996,Marshall Islands,,Alpha Ship GmbH & Company KG  ,Germany,Alpha Shipmanagement GmbH & Company KG  ,Alpha Ship GmbH & Company KG ms Mars  ,Germany,Alang,India
2016,9144299,Lipica ,Bulk Carrier,24954,19963,1998,Marshall Islands,,Peter Doehle Schiffahrts-KG  ,Germany,Splosna Plovba d.o.o.  ,Genshipping Corporation  ,Liberia,Gadani,Pakistan
2016,9282950,Dallas,Fully Cellular Containership,54592,43674,2004,Palau,,Bernhard Schulte Group of Companies ,Germany,Bernhard Schulte Shipmanagement (Cyprus) Company Limited ,Isinoa Shipping Limited ,Cyprus,Chittagong,Bangladesh
2016,9231755,Tai,Fully Cellular Containership,65131,52105,2002,Palau,,Conti Holding GmbH & Company KG  ,Germany,Conti Reederei Management GmbH & Company Konzeptions KG  ,Conti 2 Container Schiffahrts-GmbH & Company KG ms Conti Taipei  ,Germany,Alang,India
2016,9215830,Public,Fully Cellular Containership,74310,59448,2001,Palau,,Dr. Peters GmbH & Company KG ,Germany,DS-Schiffahrt GmbH & Company KG ,DS-Rendite-Fonds Nr.119 DS Republic GmbH & Company Containerschiff KG ,Germany,Alang,India
2016,9248095,Sing,Fully Cellular Containership,50242,40194,2002,Liberia,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Germany,Hansa Shipping GmbH & Company KG ,HS Caribe Shipping Company Limited ,Liberia,Alang,India
2016,9134608,HS Master,Fully Cellular Containership,23897,19118,1997,Liberia,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Germany,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Schiffahrts-Gesellschaft ms Champion mbH & Company ,Germany,Chittagong,Bangladesh
2016,9158496,Jumme Trader,Fully Cellular Containership,25355,20284,1998,Liberia,,Hermann Buss GmbH & Cie KG ,Germany,Hermann Buss GmbH & Cie KG ,Hermann Buss KG ms Jumme Trader GmbH & Company ,Germany,Alang,India
2016,8501581,Fenel,Bulk Carrier,13567,10854,1986,Palau,,MST Mineralien Schiffahrt Spedition und Transport GmbH  ,Germany,MST Mineralien Schiffahrt Spedition und Transport GmbH  ,Fenella Shipping (Private) Limited  ,Singapore,Chittagong,Bangladesh
2016,9230074,The End,Fully Cellular Containership,25713,20570,2001,Palau,,Norddeutsche Vermogen Holding GmbH & Company  ,Germany,H. Schuldt OHG (GmbH & Company) ,Beteiligungs-KG ms Northern Endeavour Schiffahrtsges mbH & Company ,Germany,Alang,India
2016,9230086,Endura,Fully Cellular Containership,25713,20570,2001,Palau,,Norddeutsche Vermogen Holding GmbH & Company  ,Germany,H. Schuldt OHG (GmbH & Company) ,Beteiligungs KG ms Northern Endurance Schiffahrts GmbH & Company ,Germany,Alang,India
2016,9316323,Apu,Fully Cellular Containership,30047,24038,2005,Palau,,Peter Doehle Schiffahrts-KG ,Germany,Hammonia Reederei GmbH & Company KG ,Apulia Shipping Company Limited ,Liberia,Alang,India
2016,9141778,Santa G.,Fully Cellular Containership,21531,17225,1997,Palau,,Reederei Claus-Peter Offen (GmbH & Company KG),Germany,Reederei Claus-Peter Offen (GmbH & Company KG),KG ms Santa Giulietta Offen Reederei GmbH & Company ,Germany,Chittagong,Bangladesh
2016,9153393,Stin,Fully Cellular Containership,25361,20289,1997,Palau,,Reederei Heinrich und Rudolf Schepers GmbH ,Germany,Reederei Heinrich und Rudolf Schepers GmbH ,H.& H. Schepers GmbH & Company KG ms Kerstin S. ,Germany,Alang,India
2016,9225419,Heike,Fully Cellular Containership,32322,25858,2000,Palau,,Reederei Stefan Patjens GmbH & Company KG ,Germany,Reederei Stefan Patjens GmbH & Company KG ,ms Heike Stefan Patjens GmbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9232759,Liwi,Fully Cellular Containership,32322,25858,2001,Palau,,Reederei Stefan Patjens GmbH & Company KG ,Germany,Reederei Stefan Patjens GmbH & Company KG ,ms Liwia Stefan Patjens GmbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9232747,Met,Fully Cellular Containership,32322,25858,2001,Palau,,Reederei Stefan Patjens GmbH & Company KG ,Germany,Reederei Stefan Patjens GmbH & Company KG ,ms Meta Stefan Patjens GmbH & Company KG ,Germany,Alang,India
2016,9225407,Alex,Fully Cellular Containership,32322,25858,2000,Palau,,Reederei Stefan Patjens GmbH & Company KG ,Germany,Reederei Stefan Patjens GmbH & Company KG ,ms Alexandra Stefan Patjens GmbH & Company KG ,Germany,Alang,India
2016,9236523,Rin,Fully Cellular Containership,51364,41091,2002,Palau,,Rickmers Reederei GmbH & Cie KG  ,Germany,Rickmers Reederei GmbH & Cie KG  ,ms Cathrine Rickmers Schiffahrtsges mbH & Cie KG ,Germany,Chittagong,Bangladesh
2016,9127514,Venuss,Fully Cellular Containership,14241,11393,1996,St. Kitts-Nevis,,Alpha Ship GmbH & Company KG ,Germany,Alpha Shipmanagement GmbH & Company KG ,Steamship Coasters Incorporated N.V. ,Curacao,Alang,India
2016,9134581,Andrew II,Fully Cellular Containership,23722,18978,1998,St. Kitts-Nevis,,Alpha Ship GmbH & Company KG  ,Germany,Alpha Shipmanagement GmbH & Company KG  ,Alpha Ship GmbH ms Pegasus & Company KG  ,Marshall Islands,Alang,India
2016,9219367,Anke,Fully Cellular Containership,35824,28659,2002,Liberia,,Peter Doehle Schiffahrts-KG  ,Germany,Peter Doehle Schiffahrts-KG  ,ms Anke Schiffarhts GmbH & Company KG  ,Germany,Chittagong,Bangladesh
2016,9151527,Hammonia Thracium ,Fully Cellular Containership,29383,23506,1997,Liberia,,Peter Doehle Schiffahrts-KG  ,Germany,Hammonia Reederei GmbH & Company KG  ,ms Hammonia Thracium Schiffahrts GmbH & Company KG  ,Germany,Alang,India
2016,9126481,Santa Giuliana,Fully Cellular Containership,21531,17225,1996,Liberia,,Reederei Claus-Peter Offen (GmbH & Company KG)  ,Germany, Reederei Claus-Peter Offen (GmbH & Company KG)  ,Kommanditgesellschaft ms Santa Giuliana Offen Reederei GmbH & Company  ,Germany,Alang,India
2016,9231169,Auguste Schulte,Fully Cellular Containership,27093,21674,2002,St. Kitts-Nevis,,Bernhard Schulte Group of Companies ,Germany,Bernhard Schulte Shipmanagement (Deutschland) & Company KG ,ms Auguste Schulte Schiffahrtsges. mbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9130171,Henrie,Fully Cellular Containership,16281,13025,1997,St. Kitts-Nevis,,Bernhard Schulte Group of Companies ,Germany,Bernhard Schulte Shipmanagement (Deutschland) & Company KG ,ms Henriette Schulte Schifffahrtsgesellschaft mbH & Company KG ,Germany,Alang,India
2016,9215646,Evan,Fully Cellular Containership,65918,52734,2000,St. Kitts-Nevis,,Conti Holding GmbH & Company KG ,Germany,Conti Reederei Management GmbH & Company Konzeptions KG ,Conti 15 Alemania Schiffahrts GmbH & Company KG ms Conti Porto ,Germany,Gadani,Pakistan
2016,9235098,Sinki,Fully Cellular Containership,65131,52105,2002,St. Kitts-Nevis,,Conti Holding GmbH & Company KG  ,Germany,Conti Reederei Management GmbH & Company Konzeptions KG  ,Conti 3 Container Schiffahrts-GmbH & Company KG ms Hanjin Helsinki  ,Germany,Chittagong,Bangladesh
2016,9232072,Pra,Fully Cellular Containership,50242,40194,2001,St. Kitts-Nevis,,Dr. Peters GmbH & Company KG ,Germany,Dr. Peters GmbH & Company KG ,DS-Rendite-Fonds Nr.86 ms Praha GmbH & Company Containerschiff KG ,Germany,Alang,India
2016,9215828,Kingdom,Fully Cellular Containership,74310,59448,2001,St. Kitts-Nevis,,Dr. Peters GmbH & Company KG  ,Germany,DS-Schiffahrt GmbH & Company KG  ,DS-Rendite-Fonds Nr.115 DS Kingdom GmbH & Company Containerschiff KG  ,Germany,Alang,India
2016,9139490,Mundri,Fully Cellular Containership,53324,42659,1997,St. Kitts-Nevis,,F. Laeisz Schiffahrtsges.mbH & Company ,Germany,Reederei F.Laeisz GmbH  ,Beteiligungs KG ms Atlas Schiffahrtsges. mbH & Company ,Germany,Chittagong,Bangladesh
2016,9122394,Galli,Fully Cellular Containership,29383,23506,1996,St. Kitts-Nevis,,Hansa Mare Reederei GmbH & Company KG  ,Germany,Hansa Mare Reederei GmbH & Company KG  ,MS Mare Gallicum Schiffahrtsges. mbH & Company KG  ,Germany,Chittagong,Bangladesh
2016,9252266,HS Beethoven-I,Fully Cellular Containership,50243,40194,2002,St. Kitts-Nevis,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Germany,Hansa Shipping GmbH & Company KG ,Schiffahrts-Gesellschaft HS Beethoven MbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9124378,Glory 1,Fully Cellular Containership,23897,19118,1996,St. Kitts-Nevis,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Germany,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Schiffahrts-Gesellschaft ms Glory mbH & Company ,Germany,Chittagong,Bangladesh
2016,9124380,Primus I,Fully Cellular Containership,23897,19118,1997,St. Kitts-Nevis,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Germany,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.  ,Schiffahrtsges. ms Primus mbH & Company ,Germany,Alang,India
2016,9252101,Viktoria Wulff-I,Fully Cellular Containership,52701,42161,2006,St. Kitts-Nevis,,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff) ,Germany,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff) ,Erste RHW Schiffahrtsges. mbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9185401,Olf,Fully Cellular Containership,32322,25858,1999,St. Kitts-Nevis,,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff)  ,Germany,John Peter Wulff GmbH & Company KG (Reederei Hermann Wulff)  ,MS Elbwolf John-Peter Wulff Schiffahrtsges. mbH & Company KG ,Germany,Chittagong,Bangladesh
2016,9215854,Dom,Fully Cellular Containership,74310,59448,2001,Palau,,Dr. Peters GmbH & Company KG  ,Germany,DS-Schiffahrt GmbH & Company KG  ,DS-Fonds Nr.118 DS Dominion GmbH & Company Containerschiff KG  ,Germany,Chittagong,Bangladesh
2016,9215866,Rio,Fully Cellular Containership,74310,59448,2001,Palau,,Dr. Peters GmbH & Company KG  ,Germany,DS-Schiffahrt GmbH & Company KG  ,DS-Rendite-Fonds Nr.117 DS Patriot GmbH & Company Containershiff KG  ,Germany,Alang,India
2016,9248083,Colo,Fully Cellular Containership,50242,40194,2001,Palau,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Germany,Hansa Shipping GmbH & Company KG ,HS Colon Shipping Company Limited ,Liberia,Alang,India
2016,9152753,Aenne,Fully Cellular Containership,26131,20905,1998,St. Kitts-Nevis,,Rickmers Reederei GmbH & Cie KG  ,Germany,Rickmers Reederei GmbH & Cie KG  ,ms Aenne Rickmers Schiffsbeteiligungsges. mbH & Company ,Germany,Alang,India
2016,9145243,HH West,Fully Cellular Containership,7171,5737,1998,St. Kitts-Nevis ,,OSM Shipping GmbH & Company KG ,Germany,OSM Shipping GmbH & Company KG ,Seashore Investment Corporation ,Germany,Aliaga,Turkey
2016,8404238,Electra,Reefer,9096,7277,1984,St. Vincent & Grenadines,,Ost-West-Handel und Schiffahrt GmbH  ,Germany,Ost-West-Handel und Schiffahrt GmbH  ,Muriel Limited Incorporated  ,Panama,Alang,India
2016,9127801,Sirius I,Fully Cellular Containership,21199,16959,1998,Togo,,Alpha Ship GmbH & Company KG  ,Germany,Alpha Shipmanagement GmbH & Company KG  ,Alpha Ship GmbH & Company KG ms Sirius  ,Marshall Islands,Alang,India
2016,9228514,Bonny I,Fully Cellular Containership,30024,24019,2001,Togo,,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Germany,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G. ,Schiffahrtsgesellschaft ms Bonny mbH & Company KG ,Germany,Chittagong,Bangladesh
2016,8904264,Kriton,Product Tanker,28933,23146,1991,Bahamas,,Ionia Management S.A.  ,Greece,Ionia Management S.A.  ,Kriton Maritime S.A.  ,Bahamas,Chittagong,Bangladesh
2016,8300365,Belgian Reefer,Reefer,12383,9906,1983,Bahamas,,Kollakis Group  ,Greece,Chartworld Shipping Corporation  ,Prow Shipping Corporation  ,Marshall Islands,Alang,India
2016,9118226,Navaho,Bulk Carrier,10421,8337,1995,Bahamas,,MFS Shipmanagement Corporation  ,Greece,MFS Shipmanagement Corporation  ,Navaho Shipping Limited  ,Marshall Islands,Aliaga,Turkey
2016,7637632,Aggeliki,General Cargo,1982,1586,1977,Belize,,New Kronos Star Maritime Company S.A. ,Greece,New Kronos Star Maritime Company S.A. ,Escada Shipmanagement Corporation ,Marshall Islands,Aliaga,Turkey
2016,9275646,Roxy,Fully Cellular Containership,54881,43905,2004,Comoros,,Box Ships Incorporated ,Greece,Box Ships Incorporated ,Box Ships Incorporated ,Greece,Alang,India
2016,9154139,Eli,Bulk Carrier,37787,30230,1997,Comoros,,Coronis Shipping Company Limited ,Greece,Carras (Hellas) Limited ,Armonia Shipmanagement S.A. ,Panama,Chittagong,Bangladesh
2016,8406054,Rain,Liquefied Petroleum Gas Carrier,47938,38350,1986,Comoros,,Naftomar Shipping & Trading Company Limited ,Greece,Naftomar Shipping & Trading Company Limited ,Gaz Sea Transportation Shipping & Trading Company S.A. ,Greece,Gadani,Pakistan
2016,7904205,Gazal,Liquid Petroleum Gas Carrier,8997,7198,1987,Comoros,,Naftomar Shipping & Trading Company Limited  ,Greece,Naftomar Shipping & Trading Company Limited  ,Ocean Chemical Shipping & Trading Company S.A.  ,Greece,Alang,India
2016,9134593,Taurus - I,Fully Cellular Containership,23722,18978,1998,St. Kitts-Nevis,,Alpha Ship GmbH & Company KG  ,Germany,Alpha Shipmanagement GmbH & Company KG  ,Alpha Ship GmbH & Company KG ms Taurus  ,Germany,Chittagong,Bangladesh
2016,9127526,Tor ,Fully Cellular Containership,14241,11393,1997,St. Kitts-Nevis,,Alpha Ship GmbH & Company KG  ,Germany,Alpha Shipmanagement GmbH & Company KG  ,Alpha Ship GmbH & Company KG ms Castor  ,Germany,Alang,India
2016,9149689,Freeway,General Cargo With Container Capacity,18597,14878,1998,St. Kitts-Nevis,,Bereederungsgesellschaft H.Vogemann GmbH & Company KG ,Germany,Bereederungsgesellschaft H.Vogemann GmbH & Company KG ,Voge Freeway GmbH & Company KG  ,Germany,Alang,India
2016,9074119,Bambi,Bulk Carrier,81120,64896,1994,Comoros,,The Angelicoussis Group ,Greece,Anangel Shipping Enterprises S.A. ,Ambition Special Maritime Enterprise (ENE) ,Greece,Chittagong,Bangladesh
2016,9387102,Angel,Fully Cellular Containership,54828,43862,2006,Comoros,,Unitized Ocean Transport Limited ,Greece,Unitized Ocean Transport Limited ,Kapa Shipping Company Incorporated ,Marshall Islands,Alang,India
2016,9161479,Panamax Applause,Bulk Carrier,35885,28708,1997,Cyprus,,Cyprus Maritime Company Limited ,Greece,Cyprus Maritime Company Limited ,Keen Marine Company Limited ,Cyprus,Gadani,Pakistan
2016,9116565,Cape Canada,Bulk Carrier,87803,70242,1996,Cyprus,,Cyprus Sea Lines Company Limited ,Greece,Cyprus Sea Lines Company Limited ,Cape Canada Marine Company ,Marshall Islands,Alang,India
2016,9125451,Cape Olive,Bulk Carrier,85663,68530,1996,Cyprus,,Cyprus Sea Lines Company Limited ,Greece,Cyprus Sea Lines Company Limited ,Bardin Marine Company Limited ,Cyprus,Gadani,Pakistan
2016,9065625,Federal,Fully Cellular Containership,51841,41473,1994,Cyprus,,Danaos Corporation ,Greece,Danaos Shipping Company Limited ,Federal Marine Incorporated ,Liberia,Alang,India
2016,9114189,Thermaikos,Fully Cellular Containership,19147,15318,1996,Cyprus,,Dioryx Maritime Corporation ,Greece,Dioryx Maritime Corporation ,Nireus Navigation Company Limited ,Cyprus,Alang,India
