YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2023,7332713,WINWIN,Refrigerated Cargo Ship,"2,955","2,076",1973,St Kitts & Nevis,Taiwan,Win Shu Fishery,Taiwan,Win Shu Fishery,Win Shu Fishery,Taiwan,Chittagong,Bangladesh,23-May
2023,9118422,FATEMA JAHAN,Bulk Carrier,"26,063","7,487",1995,Bangladesh,,Kabir Steel Re-Rolling Mills,Taiwan,Brave Royal Shipping Ltd,SR Shipping Ltd,Bangladesh,Chittagong,Bangladesh,23-Jul
2023,9126833,KINGWAY NO. 2,General Cargo Ship,"2,794",,1995,Panama,,Hong Li Shipping Co Ltd-CHT,Taiwan,Hong Li Shipping Co Ltd-CHT,Hong Li Shipping Co Ltd-CHT,Taiwan,Chittagong,Bangladesh,23-Aug
2023,8811027,TAI H,Passenger/Ro-Ro Ship (Vehicles),"8,134","4,044",1989,St Kitts & Nevis,Taiwan,Taiwan Navigation Co Ltd,Taiwan,Taiwan Navigation Co Ltd,Taiwan Navigation Co Ltd,Taiwan,Chittagong,Bangladesh,23-Oct
2023,7908976,TAI FU NO. 1,Refrigerated Cargo Ship,"6,049","3,670",1979,Gabon,Panama,Sun Big Shipping SA,Taiwan,Sun Victory Shipping SA,Sun Big Reefer,Panama,Kolkata,India,23-May
2023,9158850,WAN HAI 165,Container Ship (Fully Cellular),"13,246","5,215",1998,Unknown,Singapore,Wan Hai Lines Ltd,Taiwan,Wan Hai Lines Ltd,Wan Hai Lines Ltd,Taiwan,Sitrah,Bahrain,23-Jan
2023,8813659,NANTA 7,Container Ship (Fully Cellular),"11,079","5,095",1990,Comoros,Thailand,Regional Container Lines PCL,Thailand,Regional Container Lines PCL,Regional Container Lines PCL,Thailand,Alang,India,23-Oct
2023,8421511,HARIN TRANSPORT 20,General Cargo Ship,"1,408",898,1985,Thailand,,Harinsuit Transport Co Ltd,Thailand,Harinsuit Transport Co Ltd,Harinsuit Transport Co Ltd,Thailand,Chittagong,Bangladesh,23-Feb
2023,8955342,HANG JUN 12,Trailing Suction Hopper Dredger,"2,582",,1998,Thailand,,PK Shipping & Agency Co Ltd,Thailand,PK Shipping & Agency Co Ltd,PK Shipping & Agency Co Ltd,Thailand,Chittagong,Bangladesh,23-Feb
2023,8000587,S MARU,Products Tanker,"1,512",860,1980,Cameroon,Thailand,PK Group of Companies,Thailand,PC Marine 1992 Co Ltd,PC Marine 1992 Co Ltd,Thailand,Chittagong,Bangladesh,23-Apr
2023,7920780,TUBTIM,Products Tanker,934,702,1979,Thailand,,Andaman Fisheries Supply,Thailand,Andaman Fisheries Supply,Andaman Fisheries Supply,Thailand,Chittagong,Bangladesh,23-May
2023,7705207,PSN,Products Tanker,"1,227",870,1977,Cameroon,Thailand,PK Group of Companies,Thailand,PC Marine 1992 Co Ltd,Siam Navy Co Ltd,Thailand,Chittagong,Bangladesh,23-Jul
2023,8709004,PILATUS 28,LPG Tanker,"1,088","1,030",1987,Thailand,,Pilatus Marine Co Ltd,Thailand,Pilatus Marine Co Ltd,Pilatus Marine Co Ltd,Thailand,Chittagong,Bangladesh,23-Aug
2023,8973796,PKS 1,General Cargo Ship,834,480,1998,Thailand,,PK Group of Companies,Thailand,PC Marine 1992 Co Ltd,PC Marine 1992 Co Ltd,Thailand,Chittagong,Bangladesh,23-Aug
2023,8801864,HARIN NAVEE 7,General Cargo Ship,"1,021",698,1988,Thailand,,Harinsuit Transport Co Ltd,Thailand,Nipatnavee Co Ltd,Nipatnavee Co Ltd,Thailand,Chittagong,Bangladesh,23-Aug
2023,9117129,THIDA 7,Container Ship (Fully Cellular),"13,188","6,232",1996,Comoros,Thailand,Regional Container Lines PCL,Thailand,Siam Paetra International Co,Regional Container Lines PCL,Thailand,Chittagong,Bangladesh,23-Aug
2023,7525736,PATCHARAWADEE 11,LPG Tanker,"1,255","1,040",1976,Thailand,,SIAM Gas,Thailand,Siam Lucky Marine Co Ltd,Siam Lucky Marine Co Ltd,Thailand,Chittagong,Bangladesh,23-Sep
2023,8605129,HARIN TRANSPORT 1,General Cargo Ship,"1,834","1,065",1986,Thailand,,Harinsuit Transport Co Ltd,Thailand,Harinsuit Transport Co Ltd,Harinsuit Transport Co Ltd,Thailand,Chittagong,Bangladesh,23-Sep
2023,8614819,SIRITANASIN,Products Tanker,"1,047",757,1987,Thailand,,Trans Ocean Supply 1992 Co Ltd,Thailand,Trans Ocean Supply 1992 Co Ltd,Trans Ocean Supply 1992 Co Ltd,Thailand,Chittagong,Bangladesh,23-Sep
2023,8720498,HARIN NAVEE 10,General Cargo Ship,"1,559",975,1988,Thailand,,Harinsuit Transport Co Ltd,Thailand,Harinsuit Transport Co Ltd,Nipatnavee Co Ltd,Thailand,Chittagong,Bangladesh,23-Oct
2023,8020692,S MARU 4,Products Tanker,"1,401","1,095",1980,Cameroon,Thailand,PK Group of Companies,Thailand,PK Marine Trading Co Ltd,PK Marine Trading Co Ltd,Thailand,Chittagong,Bangladesh,23-Oct
2023,9133329,JITRA 7,Container Ship (Fully Cellular),"15,533","7,036",1997,Comoros,Singapore,Regional Container Lines PCL,Thailand,CMA CGM SA The French Line,Regional Container Lines Pte,Singapore,Chittagong,Bangladesh,23-Oct
2023,9107667,ONE DESTINY,Bulk Carrier,"26,250","7,698",1995,Panama,,One Navigation Denizcilik AS,Turkey,One Navigation Denizcilik AS,One Destiny Corp,Marshall Islands,Alang,India,23-Nov
2023,7224461,TRAMOLA-1,Passenger/Ro-Ro Ship (Vehicles),"5,127","2,569",1973,Turkey,,Tramola Gemi Isletmeciligi,Turkey,Tramola Gemi Isletmeciligi,Tramola Tasimacilik ve Ticaret,Turkey,Aliaga,Turkey,23-Jan
2023,7517519,TRAMOLA-2,Passenger/Ro-Ro Ship (Vehicles),"5,080","2,660",1977,Turkey,,Tramola Gemi Isletmeciligi,Turkey,Tramola Gemi Isletmeciligi,Tramola Nakliyat ve Ticaret AS,Turkey,Aliaga,Turkey,23-Mar
2023,7347067,DENAR 2,Research Survey Vessel,"2,033",,1974,Turkey,,2E Denizcilik Sanayi Tic AS,Turkey,2E Denizcilik Sanayi Tic AS,Toma Denizcilik AS,Turkey,Aliaga,Turkey,23-Mar
2023,6523901,KANLAR-3,General Cargo Ship,993,,1965,Turkey,,Altintas Mermer Sanayi,Turkey,Kanlar Denizcilik Insaat,Alkan Madencilik ve Mermer,Turkey,Aliaga,Turkey,23-May
2023,7364819,AKEL 10,Fish Factory Ship,"1,407",,1974,Turkey,,Agromey Gida ve Yem Sanayi,Turkey,Agromey Gida ve Yem Sanayi,Agromey Gida ve Yem Sanayi,Turkey,Aliaga,Turkey,23-Nov
2023,9106467,CASABLANCA A,Container Ship (Fully Cellular),"8,633","4,666",1996,Morocco,,Arkas Holding AS,Turkey,Arkas Denizcilik ve Nakliyat,Maroc Feedering SA,Morocco,Aliaga,Turkey,23-Dec
2023,9104586,ONE HAPPY,Bulk Carrier,"26,091","7,726",1995,Panama,,One Navigation Denizcilik AS,Turkey,One Navigation Denizcilik AS,One Happy Corp,Marshall Islands,,India,23-Sep
2023,9104603,ONE STORY,Bulk Carrier,"25,968","7,775",1995,Panama,,Yasin GH,Ukraine,One Navigation Denizcilik AS,One Story Corp,Marshall Islands,Alang,India,23-Dec
2023,6511128,STAR N,Passenger/Ro-Ro Ship (Vehicles),"5,762",,1965,Palau,,Neytas Marine LLC,Ukraine,Neytas Marine LLC,Sea Star Ferries Ltd,Marshall Islands,Aliaga,Turkey,23-Mar
2023,7643801,AMETIST,Tug,"1,122","1,211",1977,Unknown,,Marine Rescue Service MARS,Ukraine,Marine Rescue Service MARS,Marine Rescue Service MARS,Ukraine,Chernomorskiy,Ukraine,23-Jan
2023,6524230,ALADIN,Research Survey Vessel,625,782,1965,St Kitts & Nevis,Mongolia,The Sinbad Navigation Co DMCC,United Arab Emirates,Astar Maritime Pvt Ltd,Aladin Shipping Pte Ltd,Singapore,Alang,India,23-Jan
2023,9168544,CHENNAI XPRESS,Container Ship (Fully Cellular),"8,214","4,039",1998,St Kitts & Nevis,India,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Shreyas Shipping & Logistics,India,Alang,India,23-Jan
2023,9082805,DELTA 1,Container Ship (Fully Cellular),"16,800","7,852",1995,St Kitts & Nevis,Panama,Transworld Group,United Arab Emirates,Straits Orient Lines Singapore,Straits Orient Lines Singapore,Singapore,Alang,India,23-Jan
2023,9157674,KOCHI EXPRESS,Container Ship (Fully Cellular),"21,339","8,361",1998,St Kitts & Nevis,India,Transworld Group,United Arab Emirates,Shreyas Shipping & Logistics,Shreyas Shipping & Logistics,India,Alang,India,23-Feb
2023,7715939,SAS 1,Offshore Support Vessel,"2,384","2,181",1979,Tanzania   ,,SAS Middle East General,United Arab Emirates,SAS Middle East General,SAS Middle East General,United Arab Emirates,Alang,India,23-Feb
2023,8224494,INSTA,Diving Support Vessel,"3,204","3,000",1984,St Kitts & Nevis,India,Dulam International Ltd,United Arab Emirates,Dulam International Ltd,Dulam International Ltd,United Arab Emirates,Alang,India,23-Sep
2023,9166883,HASEEN,Bulk Carrier,"26,778","7,635",1998,Gabon,Palau,Almascaps International FZE,United Arab Emirates,Almascaps International FZE,Almascaps International FZE,United Arab Emirates,Alang,India,23-Sep
2023,8517566,AUSTIN III,Chemical/Products Tanker,"3,814","2,402",1986,Palau,,Armina Shipping DMCC,United Arab Emirates,Armina Shipping DMCC,Austin III Shipping Inc,Liberia,Alang,India,23-Oct
2023,8921016,SAS 4,Tug,752,935,1991,Tanzania   ,,SAS Middle East General,United Arab Emirates,SAS Middle East General,SAS Middle East General,United Arab Emirates,Alang,India,23-Dec
2023,9015254,PRIDE OF BURGUNDY,Passenger/Ro-Ro Ship (Vehicles),"28,138","11,488",1993,Cyprus,,Dubai Govt,United Arab Emirates,P&O Ferries Holdings Ltd,P&O Ferries Cyprus Ltd,Cyprus,Aliaga,Turkey,23-Apr
2023,9015266,PRIDE OF KENT,Passenger/Ro-Ro Ship (Vehicles),"30,635","9,750",1992,Cyprus,,Dubai Govt,United Arab Emirates,P&O Ferries France SASU,P&O Ferries Cyprus Ltd,Cyprus,Aliaga,Turkey,23-Oct
2023,9207417,JASMINE 201,Bulk Carrier,"38,526","9,928",1999,Panama,,Allied Marine Services LLC,United Arab Emirates,Allied Marine Services LLC,Jasmine 201 Shipping & Trading,Panama,Chittagong,Bangladesh,23-Feb
2023,9162368,SHRAVAN,Container Ship (Fully Cellular),"15,929","7,399",1998,St Kitts & Nevis,Panama,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Orient Express Lines Inc,United Arab Emirates,Chittagong,Bangladesh,23-Mar
2023,9157662,HUTCH,Container Ship (Fully Cellular),"21,339","8,303",1998,Comoros,Panama,Transworld Group,United Arab Emirates,Shreyas Shipping & Logistics,Orient Express Lines Inc,United Arab Emirates,Chittagong,Bangladesh,23-Apr
2023,9134658,SOL STRAITS,Container Ship (Fully Cellular),"16,801","7,770",1997,Panama,,Transworld Group,United Arab Emirates,Straits Orient Lines Singapore,Liberty Navigation S Pte Ltd,Singapore,Chittagong,Bangladesh,23-Aug
2023,9122057,SOL HIND,Container Ship (Fully Cellular),"16,801","7,792",1996,Panama,,Transworld Group,United Arab Emirates,Straits Orient Lines Singapore,Straits Orient Lines Singapore,Singapore,Chittagong,Bangladesh,23-Aug
2023,7725130,JABAL ALI 5,Ro-Ro Cargo Ship,"12,076","5,965",1979,St Kitts & Nevis,Panama,Naif Marine Services Co PSC,United Arab Emirates,Naif Marine Services Co PSC,Naif Marine Services Co PSC,United Arab Emirates,Chittagong,Bangladesh,23-Aug
2023,7916260,MADINA 1,Products Tanker ,"2,821","1,657",1979,Unknown,,Jubba General Trading Co LLC,United Arab Emirates,Jubba General Trading Co LLC,Jubba General Trading Co LLC,United Arab Emirates,Gadani,Pakistan,23-Mar
2023,9164445,GLORIA 1,Bulk Carrier,"43,351","11,259",1998,Belize,,Oceanic Ship Management Ltd,United Arab Emirates,Oceanic Ship Management Ltd,Dorado Shipping Ltd,Marshall Islands,Gadani,Pakistan,23-Sep
2023,7333195,LATTE,Research Survey Vessel,828,507,1965,St Kitts & Nevis,,Meridian Global Consulting LLC,United States Of America,MNG S300 Ltd,MNG S300 Ltd,United Kingdom,Alang,India,23-Jan
2023,7393169,MNG GRENVILLE,Research Survey Vessel,964,976,1974,St Kitts & Nevis,,Meridian Global Consulting LLC,United States Of America,MNG Maritime Ltd,MNG Maritime Ltd,United Kingdom,Alang,India,23-Jan
2023,9236157,AI,Platform Supply Ship,"2,152","1,622",2001,St Kitts & Nevis,Nigeria,Tidewater Inc,United States Of America,T1 Marine Services Ltd,DTDW Holdings Ltd,Cyprus,Alang,India,23-Apr
2023,9220225,LILA NINGBO,Bulk Carrier,"91,178","24,181",2002,Liberia,,Global Marketing Systems Inc,United States Of America,Lila Global Ltd,Maitland Navigation Ltd,Liberia,Alang,India,23-Aug
2023,8768787,DEIMOS,"Drilling Rig, semi Submersible","19,377","18,842",2008,Unknown,Liberia,SpaceX,United States Of America,Valaris Plc,Lone Star Mineral Development,United States Of America,Aliaga,Turkey,23-May
2023,6806444,CHEM P,Chemical Tanker,"21,760","12,465",1968,St Kitts & Nevis,United States Of America,US Shipping Corp,United States Of America,USCS Chemical Chartering,USCS Chemical Pioneer,United States Of America,Aliaga,Turkey,23-Jul
2023,8637122,HALEAKALA,"General Cargo Barge, non propelled","3,457",,1984,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,23-Jan
2023,7617890,HORIZON PACIFIC,Container Ship (Fully Cellular),"28,219","17,224",1979,United States Of America,,Pasha Group,United States Of America,Pasha Hawaii Holdings LLC,Sunrise Pacific LLC,United States Of America,Brownsville,United States of America,23-Jun
2023,7304792,CAPE FAREWELL,Barge Carrier,"29,508",,1973,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,23-Jun
2023,8638853,WAIALEALE,"Deck Cargo Pontoon, non propelled","8,681",,1991,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,23-Jul
2023,6815512,CAPE GIRARDEAU,General Cargo Ship,"16,563",,1968,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,23-Sep
2023,8835592,TRIUMPH,Research Survey Vessel,"1,493",,1985,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,23-Oct
2023,7320411,CAPE FLATTERY,Barge Carrier,"29,508",,1973,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,23-Oct
2023,6913429,CAPE NOME,General Cargo Ship (with Ro-Ro facility),"20,377",,1969,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,23-Dec
2023,7311989,ZAFIRO PRODUCER,"FPSO, Oil","1,33,118","49,000",1973,Liberia,,ExxonMobil Corp,United States Of America,ExxonMobil Corp,Mobil Equitorial Guinea Inc,Guinea,Frederikshavn,Denmark,23-Jun
2023,9176113,LILA KYOTO,Bulk Carrier,"87,473","21,221",1999,Liberia,,Global Marketing Systems Inc,United States Of America,Arka Global Marine Services,Virgo Shipping & Trading Ltd,Liberia,Gadani,Pakistan,23-Jan
2023,8720840,NORTHERN PRODUCER,"Production Platform, semi submersible","12,577",,1976,Cyprus,,Northern Offshore Ltd,United States Of America,Sea Production Ltd-BVI,Sea Production Ltd-BVI,"Virgin Islands, British",Kishorn,United Kingdom,23-Oct
2023,8119170,PUTFORD PROVIDER,Platform Supply Ship,"1,822",,1983,United Kingdom,,SEACOR Holdings Inc,United States Of America,Boston Putford Offshore Safety,Stirling Offshore Ltd,United Kingdom,Leith,United Kingdom,23-Mar
2023,7502409,JIMMY SMITH,Articulated Pusher Tug,798,,1976,United States Of America,,Discount Marine Supplies LLC,United States Of America,Discount Marine Supplies LLC,Discount Marine Supplies LLC,United States Of America,Port Mellon,Canada,23-Jun
2023,9126467,LEVANT HORIZON,General Cargo Ship,"5,712","3,391",1997,Panama,,Unknown,Unknown,Ocean Summit Shipping SA,Middle East & North Africa,Panama,Alang,India,23-Mar
2023,9175731,CYNTH,Chemical/Products Tanker,"5,999","3,349",1997,St Kitts & Nevis,Sierra Leone,Unknown,Unknown,Mayfield Holdings Co Ltd,Mayfield Holdings Co Ltd,Seychelles,Alang,India,23-May
2023,8213378,ALDO,Anchor Handling Tug Supply,"1,614","1,740",1983,St Kitts & Nevis,Panama,Unknown,Unknown,Baili Shipping & Trading Ltd,Kish Offshore Inc,Panama,Alang,India,23-Sep
2023,9102502,MARSA IRIS,Container Ship (Fully Cellular),"16,800","7,852",1996,St Kitts & Nevis,,Unknown,Unknown,Petra Shipping Services LLC,Marsa Glory Inc,Marshall Islands,Alang,India,23-Oct
2023,9215543,TYCOON,Bulk Carrier,"40,562","12,651",2000,Liberia,,Unknown,Unknown,Delek Transport Agency Inc,Tycoon Maritime SA,Liberia,Alang,India,23-Oct
2023,9072185,GREAT,Bulk Carrier,"36,074","9,759",1994,Gabon,Panama,Unknown,Unknown,Xiamen Xinjunhai Marine Mgmt,Great Wenjie Shipping Co Ltd,Hong Kong,Alang,India,23-Nov
2023,8805054,ANGEL-A,General Cargo Ship,"2,977","1,391",1988,Togo,,Unknown,Unknown,Northwest Ship Management Ltd,Northwest Ship Management Ltd,Canada,Alang,India,23-Nov
2023,7729019,SAGNA,Products Tanker,"3,370","2,065",1978,Palau,,Unknown,Unknown,Standard Maritime Shpg Service,Sagna Shipping Inc,Liberia,Alang,India,23-Nov
2023,9074808,DIAMOND WAY,Bulk Carrier,"25,676","9,016",1995,Palau,,Unknown,Unknown,African Express Ltd,Diamond Way Maritime Ltd,Liberia,Alang,India,23-Nov
2023,9115004,YANG,Bulk Carrier,"25,997","7,481",1995,St Kitts & Nevis,Belize,Unknown,Unknown,Xiamen Xinjunhai Marine Mgmt,Wuyang Goddess Shipping Co Ltd,Hong Kong,Alang,India,23-Dec
2023,8914726,DAYTONA DYNAMIC,Bulk Carrier,"17,066","6,058",1990,Comoros,,Unknown,Unknown,Cedar Marine Services SAL,Daytona Dynamic Ltd,Liberia,Alang,India,23-Dec
2023,9117131,SILK,Container Ship (Fully Cellular),"15,533","7,036",1996,Comoros,Liberia,Unknown,Unknown,SM Line Corp,Ocean Silkway Shipping Ltd,Hong Kong,Alang,India,23-Dec
2023,8716019,BARIS,General Cargo Ship,"1,355",935,1987,Togo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Aliaga,Turkey,23-May
2023,7602699,MSB-1,General Cargo Ship,"2,577",,1977,Tanzania   ,Togo,Unknown,Unknown,Manassa 2M Shipmanagement Co,CR 7 Shipping SA,Honduras,Aliaga,Turkey,23-Oct
2023,7526699,LEADER M,General Cargo Ship,"3,136","1,593",1977,Tanzania   ,,Unknown,Unknown,Unknown,Unknown,Unknown,Aliaga,Turkey,23-Dec
2023,8522092,FLIPPER 4,Fishing Vessel,"1,898","1,780",1985,Guinea-Bissau,,Unknown,Unknown,Unknown,Unknown,Unknown,Aliaga,Turkey,23-Dec
2023,8313192,HONG FA,Chemical/Products Tanker,"3,855","2,172",1983,St Kitts & Nevis,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Chittagong,Bangladesh,23-Jan
2023,9149017,LILY BREEZE,Bulk Carrier,"38,846","9,898",1998,Panama,,Unknown,Unknown,Aggregate for Ships Co,New Prosperity Shipping SA,Panama,Chittagong,Bangladesh,23-Apr
2023,8900983,ATLANTIC RAY,General Cargo Ship,"3,988","2,461",1991,Tanzania   ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Chittagong,Bangladesh,23-May
2023,9137430,JASMINE II,Bulk Carrier,"27,552","9,563",1997,St Kitts & Nevis,,Unknown,Unknown,Al Shumookh Construction,Riverbed Shipping & Trading Co,Panama,Chittagong,Bangladesh,23-Jun
2023,8609125,DPL ALYUR,General Cargo Ship,"1,882","1,020",1986,Mongolia,Togo,Unknown,Unknown,Dalitora Projects LP,Transmar Business Corp,Panama,Chittagong,Bangladesh,23-Jun
2023,9117624,LAUREN OCEAN,Bulk Carrier,"24,608","8,400",1996,Panama,,Unknown,Unknown,Asia-Euro Ship Management Ltd,Franbo Sino Ltd,Marshall Islands,Chittagong,Bangladesh,23-Aug
2023,9184914,OCEAN SUCCESS,Bulk Carrier,"37,695","10,163",1998,Panama,,Unknown,Unknown,Grand Voyage Marine Co Ltd,Brave Joy Ltd,Hong Kong,Chittagong,Bangladesh,23-Aug
2023,9036806,SHUN,Bulk Carrier,"38,481","10,356",1994,St Kitts & Nevis,Panama,Unknown,Unknown,Xingle Shipping HK,Xingle Shipping HK,Hong Kong,Chittagong,Bangladesh,23-Sep
2023,9106704,HAVEN GUARDER,Bulk Carrier,"17,075","6,079",1995,Panama,,Unknown,Unknown,Elite Guard Shipping Ltd-HKG,Elite Guard Shipping Inc-SEY,Seychelles,Chittagong,Bangladesh,23-Sep
2023,9055450,YANGO,Container Ship (Fully Cellular),"15,183","5,866",1993,Comoros,Panama,Unknown,Unknown,COSCO Shipping Lines Co Ltd,Maxwin Assets Holding Ltd,"Virgin Islands, British",Chittagong,Bangladesh,23-Nov
2023,9117181,LUCKY D,Container Ship (Fully Cellular),"17,287","8,170",1996,Comoros,Liberia,Unknown,Unknown,CMA CGM SA The French Line,Luck Shipping Ltd,Marshall Islands,Chittagong,Bangladesh,23-Nov
2023,8794176,SHUN SHIN,General Cargo Ship,"1,396",527,2005,Unknown,Mongolia,Unknown,Unknown,You Young Ship Mgmt & Consult,Wise Star Global Ltd,Seychelles,Chittagong,Bangladesh,23-Dec
2023,8906846,MURAT BEY,Bulk Carrier,"23,274","6,729",1990,Tanzania   ,,Unknown,Unknown,Fams Venture Holdings Inc,Fams Venture Holdings Inc,Marshall Islands,Gadani,Pakistan,23-Jan
2023,8028412,ANNIE HILLINA,Fishing Vessel,"2,417","1,625",1981,Germany,,Unknown,Unknown,Parlevliet & van der Plas,Ostbank Hochseefischerei,Germany,Ghent,Belgium,23-Jul
2023,7363217,POSEIDON,Research Survey Vessel,"1,412",,1975,Unknown,Iceland,Unknown,Unknown,Unknown,Unknown,Unknown,Gijon,Spain,23-Oct
2023,8635033,BRAMBLE,"Museum, Stationary",790,,1944,United States Of America,,Unknown,Unknown,Unknown,Unknown,Unknown,Mobile,United States of America,23-Dec
2023,8011720,FRIOSUR VIII,Fishing Vessel,930,,1982,Cameroon,Chile,Fewell SA,Uruguay,Fewell SA,Fewell SA,Uruguay,Aliaga,Turkey,23-Aug
2023,9145425,SPM AGILITY,Chemical/Products Tanker,"21,609","10,932",1998,Panama,Vietnam,PETROVIETNAM,Vietnam,Petrovietnam Transportation,PVTrans Petro,Vietnam,Alang,India,23-Jan
2023,8814225,APOLLO PACIFIC,LPG Tanker,"3,354","2,189",1988,Vietnam,,Vietnam Govt,Vietnam,Nhat Viet Transportation Corp,Nhat Viet Transportation Corp,Vietnam,Alang,India,23-Apr
2023,9008677,O STAR,Bulk Carrier,"17,130","6,407",1990,St Kitts & Nevis,Vietnam,Intl Transport & Trading JSC,Vietnam,Intl Transport & Trading JSC,Intl Transport & Trading JSC,Vietnam,Chittagong,Bangladesh,23-Jan
2023,9135511,GOLDEN SUN,Bulk Carrier,"17,075","6,179",1996,Panama,,Asia Pacific Shipping Co Ltd,Vietnam,Asia Pacific Shipping Co Ltd,Asia Pacific Shipping Co Ltd,Vietnam,Chittagong,Bangladesh,23-Jun
2024,6922262,SEA NASS,General Cargo Ship,"1,603",697,1969,Bahrain,,United Cement Co WLL,Bahrain,United Cement Co WLL,United Cement Co WLL,Bahrain,Alang,India,24-Nov
2024,9072226,JAHAN BROTHERS,Bulk Carrier,"25,899","8,032",1994,Bangladesh,,Kabir Steel Re-Rolling Mills,Bangladesh,Brave Royal Ship Management,Maa Shipping Pvt Ltd,Bangladesh,Chittagong,Bangladesh,24-Feb
2024,9159438,KHADEEJAH JAHAN,Bulk Carrier,"25,074","6,994",1997,Bangladesh,,Kabir Steel Re-Rolling Mills,Bangladesh,Brave Royal Ship Management,SR Shipping Ltd,Bangladesh,Chittagong,Bangladesh,24-Jun
2024,7924322,YAZ,General Cargo Ship,"2,023","1,600",1981,Sierra Leone,,Farah Shipping Ltd,Belize,Farah Shipping Ltd,Farah Shipping Ltd,Belize,Aliaga,Turkey,24-Jul
