BUILT,PREVIOUS_FLAG,RO_COUNTRY,TYPE,REGISTERED_OWNER,GT,IMO,ARRIVAL,COMMERCIAL_OPERATOR,LDT,BO_COUNTRY,COUNTRY,YEAR,LAST_FLAG,BENEFICIAL_OWNER,PLACE,NAME
1990.0,,Indonesia,LPG Tanker,Pertamina Trans Kontinental,"3,478",8908246,24-Oct,Pertamina Trans Kontinental,"2,269",Indonesia,Indonesia,2024,Indonesia,PERTAMINA Trans Kontinental,"Unknown Shipbreakers, Indonesi",GAS PATRA
1998.0,Indonesia,Indonesia,Container Ship (Fully Cellular),Tanto Intim Line PT,"8,612",9168582,24-Dec,Tanto Intim Line PT,"4,218",Indonesia,India,2024,St Kitts & Nevis,Tanto Intim Line PT,Alang,TANTO
1993.0,Indonesia,Indonesia,Chemical Tanker,Waruna Nusa Sentana PT,"10,911",9062702,24-Nov,Waruna Nusa Sentana PT,"5,270",Indonesia,India,2024,St Kitts & Nevis,Waruna Nusa Sentana PT,Alang,ELIN
1991.0,,Indonesia,Container Ship (Fully Cellular),Salam Pacific Indonesia Lines,"6,093",9031727,24-Dec,Salam Pacific Indonesia Lines,"3,322",Indonesia,Bangladesh,2024,Indonesia,Salam Pacific Indonesia Lines,Chittagong,ARMADA SEJATI
1986.0,Korea (South),Korea (South),Cement Carrier,Ssangyong C&E Co Ltd,"4,695",8502420,24-Aug,Ssangyong C&E Co Ltd,"2,314",Korea (South),Bangladesh,2024,Comoros,Ssangyong C&E Co Ltd,Chittagong,DRAGO
1992.0,Korea (South),Korea (South),Container Ship (Fully Cellular),Doowoo Shipping Corp,"8,616",9014121,24-Jun,Doowoo Shipping Corp,0,Korea (South),Bangladesh,2024,Comoros,Doowoo Shipping Corp,Chittagong,DOOWOO
1994.0,,Korea (South),Bulk Carrier,GNS Seoul Co Ltd,"36,074",9104457,24-May,GNS Seoul Co Ltd,"9,812",Korea (South),Bangladesh,2024,Korea (South),GNS Seoul Co Ltd,Chittagong,GNS HOPE
1996.0,,Korea (South),Container Ship (Fully Cellular),Heung A Line Co Ltd,"4,914",9129005,24-May,Heung A Line Co Ltd,"2,446",Korea (South),Bangladesh,2024,Korea (South),Heung-A Shipping Co Ltd,Chittagong,HEUNG-A TOKYO
1999.0,,Korea (South),Container Ship (Fully Cellular),Sinokor Merchant Marine Co Ltd,"9,030",9160906,24-Apr,Sinokor Merchant Marine Co Ltd,"4,735",Korea (South),Bangladesh,2024,Korea (South),Sinokor Merchant Marine Co Ltd,Chittagong,SINOKOR QINGDAO
1995.0,,Korea (South),Container Ship (Fully Cellular),Hansung Line Co Ltd,"15,707",9081021,24-Apr,Sinokor Merchant Marine Co Ltd,"7,138",Korea (South),Bangladesh,2024,Korea (South),Sinokor Co Ltd,Chittagong,SAWASDEE SINGAPORE
1996.0,,Korea (South),Container Ship (Fully Cellular),Sinokor Merchant Marine Co Ltd,"13,151",9146663,24-Apr,Sinokor Merchant Marine Co Ltd,"5,300",Korea (South),Bangladesh,2024,Korea (South),Sinokor Merchant Marine Co Ltd,Chittagong,SINOKOR HONGKONG
1993.0,Korea (South),Korea (South),Trailing Suction Hopper Dredger,Sambong Corp,"3,485",8361125,24-Jan,Sambong Corp,"2,570",Korea (South),Bangladesh,2024,St Kitts & Nevis,Sambong Corp,Chittagong,SAMBONG 3
1989.0,,Korea (North),General Cargo Ship,Taedongmun Shipping Co Ltd,"1,584",8922436,24-Jun,Taedongmun Shipping Co Ltd,"1,000",Korea (North),Korea (North),2024,Korea (North),Taedongmun Shipping Co Ltd,Unknown,KUM SAN PHO 3
1999.0,,Liberia,Container Ship (Fully Cellular),Eurydice Oceanway Ltd,"23,722",9193680,24-Jun,MSC Mediterranean Shipping Co,"10,611",Japan,India,2024,Liberia,Komenaka Kaiun,Alang,MSC TIA II
1987.0,Japan,Japan,Passenger/Ro-Ro Ship (Vehicles),Ishizaki Kisen KK,"4,238",8700448,24-Aug,Ishizaki Kisen KK,"4,160",Japan,Bangladesh,2024,St Kitts & Nevis,Ishizaki Kisen KK,Chittagong,FERRY HAYATOMO-2
1997.0,Japan,Japan,Vehicles Carrier,Fujitrans Corp,"26,503",9143764,24-May,Fujitrans Corp,"7,795",Japan,Bangladesh,2024,Comoros,Fujitrans Corp,Chittagong,GAKU
1983.0,Japan,Japan,Fishery Research Vessel,Kaiyo Engineering Co Ltd,"1,786",8401365,24-Apr,Kaiyo Engineering Co Ltd,"1,700",Japan,Bangladesh,2024,Sao Tome & Principe,Kaiyo Engineering Co Ltd,Chittagong,S MARU 5
1974.0,,Italy,Passenger/Ro-Ro Ship (Vehicles),Moby SpA,"5,225",7360681,24-Dec,Moby SpA,0,Italy,Turkey,2024,Italy,Moby SpA,Aliaga,MOBY BABY TWO
1969.0,,Italy,Passenger/Ro-Ro Ship (Vehicles),Moby SpA,"2,837",6900654,24-Oct,Moby SpA,0,Italy,Turkey,2024,Italy,Moby SpA,Aliaga,MOBY ALE
1977.0,,Italy,"Deck Cargo Pontoon, semi submersible",Piombino Industrie Marittime,"4,250",8766284,24-Aug,Genoa Ship Management Srl,0,Italy,Turkey,2024,Italy,Piombino Industrie Marittime,Aliaga,AMT MARINER
1996.0,,Liberia,General Cargo Ship,Friends Shipping Co,"11,478",9143312,24-Dec,Friends Shipping Co,"4,712",Liberia,India,2024,Tanzania (Zanzibar),Friends Shipping Co,Alang,BOSS 7
1977.0,,Honduras,General Cargo Ship,Med Star Shipping Co SA,"3,622",7528556,24-Aug,Med Star Shipping Co SA,"2,005",Lebanon,Turkey,2024,Lebanon,Global Management & Trading,Aliaga,PRINCESS M
1974.0,,Honduras,General Cargo Ship,Arrow Shipping Co SA,"2,765",7392608,24-Mar,Global Management & Trading,0,Lebanon,Turkey,2024,Togo,Global Management & Trading,Aliaga,ARROW S
1975.0,,Honduras,General Cargo Ship,Manessa Maritime SA,"2,627",7396654,24-Jan,Manassa 2M Shipmanagement Co,"1,357",Lebanon,Turkey,2024,Tanzania (Zanzibar),Global Management & Trading,Aliaga,HABIBA M
1984.0,Panama,Panama,Bulk Carrier,Oranous Navigation Co SA,"20,058",8312708,24-Jun,Hiba Shipping Co,"6,956",Lebanon,Pakistan,2024,Comoros,Hiba Shipping Co,Gadani,CAPTAIN GHAITH
1984.0,,Liberia,Container Ship (Fully Cellular),Professor Shipping Co SA,"10,733",8401523,24-Jun,Cedar Marine Services SAL,"5,121",Lebanon,India,2024,Comoros,Cedar Marine Services SAL,Alang,PROFESSOR B
1973.0,,Liberia,General Cargo Ship,Nezha Shipping Co,"2,787",7392593,24-Jun,Cedar Marine Services SAL,"1,571",Lebanon,India,2024,Comoros,Cedar Marine Services SAL,Alang,NEZHA
1987.0,,Latvia,Fish Factory Ship,Batterfisa Ltd,"1,943",8707721,24-Dec,Batterfisa Ltd,0,Latvia,Turkey,2024,Guinea-Bissau,Batterfisa Ltd,Aliaga,DORADO
1985.0,,Latvia,Fishing Vessel,North Star Ltd,723,8423155,24-Oct,North Star Ltd,806,Latvia,Norway,2024,Latvia,North Star Ltd,Ulsteinvik,SALDUS
1995.0,Panama,Kuwait,Bulk Carrier,Combined Group Rocks Co KSCC,"55,945",9080273,24-Aug,Combined Group Rocks Co KSCC,"14,348",Kuwait,Pakistan,2024,Comoros,Combined Group Rocks Co KSCC,Gadani,MOSHKARA
1993.0,,Korea (South),Fishery Patrol Vessel,Korea South Govt Oceans,"1,592",9063835,24-Jan,South Sea Fisheries,0,Korea (South),Korea (South),2024,Korea (South),Korea South Govt Oceans,Busan,MUGUNGHWA NO. 18
1994.0,Korea (South),Korea (South),LNG Tanker,SK Shipping Co Ltd-KRS,"1,03,764",9038816,24-Aug,SK Shipping Co Ltd-KRS,"30,120",Korea (South),India,2024,St Kitts & Nevis,SK Shipping Co Ltd-KRS,Alang,SOVEREIGN
1995.0,Korea (South),Korea (South),Chemical/Products Tanker,Hana Marine Co Ltd,"1,780",9121613,24-May,Hana Marine Co Ltd,"1,260",Korea (South),India,2024,Comoros,Hana Marine Co Ltd,Alang,HANA
1979.0,Marshall Islands,Marshall Islands,LNG Tanker,Coral Energy 1 SA,"95,016",7390179,24-Dec,Sinokor Maritime Co Ltd,"30,194",Korea (South),Bangladesh,2024,Comoros,Sinokor Maritime Co Ltd,Chittagong,CORAL
1996.0,,Korea (South),LPG Tanker,Hae Sung Shipping Co Ltd,998,9152313,24-Oct,Myungshin Shipping Co Ltd,0,Korea (South),Bangladesh,2024,Korea (South),Myungshin Shipping Co Ltd,Chittagong,MS GAS
1985.0,,Panama,Cement Carrier,Ezra Maritime SA,"3,199",8506581,24-Sep,DLSM Co Ltd,"2,052",Korea (South),Bangladesh,2024,Panama,Shinsung Shipping Co Ltd,Chittagong,SOLA GRATIA
1993.0,,Marshall Islands,General Cargo Ship,Latitude Marine Ltd,"1,559",8869749,24-Sep,Latitude Marine Ltd,0,Marshall Islands,Turkey,2024,Panama,Latitude Marine Ltd,Aliaga,TRUST
1980.0,,Marshall Islands,General Cargo Ship,OMar Shipping Co Ltd,"3,612",7713175,24-Sep,Regulus Shipping for Maritime,"1,800",Marshall Islands,Turkey,2024,Comoros,Regulus Shipping for Maritime,Aliaga,OMAR TRADER
1977.0,,Marshall Islands,General Cargo Ship,Medus Shipping Ltd,"2,196",7514440,24-Jul,Baracuda Shipping Inc,0,Marshall Islands,Turkey,2024,Togo,Baracuda Shipping Inc,Aliaga,BARACUDA
1985.0,,Marshall Islands,General Cargo Ship,Orca Shipping Corp,"1,343",8218380,24-May,Orca Shipping Corp,0,Marshall Islands,Turkey,2024,Tanzania (Zanzibar),Orca Shipping Corp,Aliaga,SEALOCK
1988.0,,Marshall Islands,General Cargo Ship,Lucky 19 Shipping Ltd,"2,854",8607658,24-May,Lucky 19 Shipping Ltd,"1,240",Marshall Islands,Turkey,2024,Cameroon,Lucky 19 Shipping Ltd,Aliaga,SKYMOON KING
1992.0,,Marshall Islands,Pollution Control Vessel,Deepblue SH Shipping Ltd,"4,510",8860834,24-Oct,Deepblue SH Shipping Ltd,"3,313",Marshall Islands,India,2024,Cameroon,Deepblue SH Shipping Ltd,Alang,ALMUNTAZAH
1972.0,Panama,Marshall Islands,Offshore Support Vessel,Risdon Beazley Marine Ltd,"1,680",7125811,24-Aug,Risdon Beazley Marine Ltd,0,Marshall Islands,Denmark,2024,Unknown,Risdon Beazley Marine Ltd,Esbjerg,EMPIRE PERSIA
2000.0,Togo,Marshall Islands,Crude Oil Tanker,Pamban Ltd,"81,565",9188788,24-Apr,Brij Maritime Pvt Ltd,"22,572",Marshall Islands,Bangladesh,2024,Tanzania (Zanzibar),Pamban Ltd,Chittagong,JAL GAMINI
1996.0,Malaysia,Malaysia,Container Ship (Fully Cellular),MTT Shipping Sdn Bhd,"8,276",9131060,24-Feb,MTT Shipping Sdn Bhd,"3,837",Malaysia,Pakistan,2024,St Kitts & Nevis,MTT Shipping Sdn Bhd,Gadani,GAP
1999.0,,Malaysia,Container Ship (Fully Cellular),MTT Shipping Tanjong Manis Sdn,"10,384",9165449,24-Feb,MTT Shipping Sdn Bhd,"5,468",Malaysia,Bangladesh,2024,Comoros,MTT Shipping Sdn Bhd,Chittagong,MANIS 7
1982.0,,Lithuania,Refrigerated Cargo Ship,Balsola UAB,"3,298",8210285,24-Dec,Balsola UAB,0,Lithuania,Turkey,2024,Dominica,Baltlanta JSC,Aliaga,SOLARTE
1979.0,Lithuania,Lithuania,Fishing Vessel,Arctic Fishing,604,7814632,24-Jul,Arctic Fishing,558,Lithuania,Latvia,2024,Unknown,Arctic Fishing,Liepaja,JUROS VILKAS
1985.0,,Panama,Refrigerated Cargo Ship,Marenga Holdings Corp,"3,936",8503242,24-Jul,Alpha Reefer Transport GmbH,"2,592",Lithuania,India,2024,Palau,Ship Service Agency,Alang,TOKACHI FROST
1972.0,,Liberia,General Cargo Ship,Natalie Marine Ltd,"2,229",7218400,24-Jun,Natalie Marine Ltd,"1,310",Liberia,Turkey,2024,Palau,Natalie Marine Ltd,Aliaga,ONUR
1995.0,,Liberia,Bulk Carrier,Uranus Nave Co Ltd,"15,757",9114464,24-May,Uranus Nave Co Ltd,"5,778",Liberia,Pakistan,2024,Palau,Uranus Nave Co Ltd,Gadani,URANUS J
1981.0,,Liberia,General Cargo Ship,Shiptraco Ltd,"1,996",7922934,24-Mar,Shiptraco Ltd,"1,048",Liberia,Pakistan,2024,Togo,Shiptraco Ltd,Gadani,OSCAR I
1989.0,,Norway,Refrigerated Cargo Ship,Green Shipping AS,"5,084",8804529,24-Nov,GreenSea Chartering BVBA,"2,979",Norway,India,2024,Bahamas,Green Reefers,Alang,GREEN SELJE
1990.0,,Norway,Refrigerated Cargo Ship,Green Shipping AS,"5,084",8804555,24-Oct,GreenSea Chartering BVBA,"2,957",Norway,India,2024,Bahamas,Green Reefers,Alang,GREEN BODO
1990.0,,Norway,Refrigerated Cargo Ship,Green Shipping AS,"5,084",8804579,24-Oct,GreenSea Chartering BVBA,"2,975",Norway,India,2024,Bahamas,Green Reefers,Alang,GREEN MALOY
1991.0,,Norway,Refrigerated Cargo Ship,Green Shipping AS,"5,084",8819304,24-Jan,GreenSea Chartering BVBA,"2,987",Norway,India,2024,Bahamas,Green Reefers,Alang,GREEN FREEZER
1985.0,,Norway,General Cargo Ship,Skagerak Shipping AS,"1,843",8209743,24-Dec,Rolf Wagle AS,"1,221",Norway,Denmark,2024,Norway (Nis),Hav Shipping AS,Esbjerg,LILL
1969.0,Vanuatu,Nigeria,Pipe Layer,TCO Marine Ltd,"10,324",8757647,24-May,TCO Marine Ltd,"9,091",Nigeria,Bangladesh,2024,St Kitts & Nevis,TCO Marine Ltd,Chittagong,COMANCHE
1997.0,Vanuatu,Singapore,General Cargo Ship,Move Oceans Singapore Pte Ltd,"4,150",9126704,24-Oct,Move Oceans Singapore Pte Ltd,"2,489",New Zealand,India,2024,St Kitts & Nevis,Move Investments Ltd,Alang,WIND
1982.0,,Netherlands,"Heavy Load Carrier, semi submersible",Shuttle Shipping NV,"12,642",8025343,24-Oct,Dockwise Yacht Transport LLC,"6,140",Netherlands,Turkey,2024,Curacao,Spliethoff's Bevrachtings BV,Aliaga,SUPER SERVANT 4
1984.0,,Netherlands,General Cargo Ship,Rederij Happy Buccaneer,"16,341",8300389,24-Oct,BigLift Shipping BV,"9,900",Netherlands,Turkey,2024,Netherlands,Spliethoff's Bevrachtings BV,Aliaga,HAPPY BUCCANEER
1972.0,,Netherlands,Edible Oil Tanker,Star Bonaire BV,"1,161",7221275,24-Mar,Koole Tanktransport BV,899,Netherlands,Netherlands,2024,Netherlands,Koole Tanktransport BV,Kampen,STAR ARUBA
1994.0,Netherlands,Cura̤ao,Refrigerated Cargo Ship,Cool Expreso Shipping Co NV,"5,471",9085479,24-Aug,GreenSea Chartering BVBA,"3,064",Netherlands,India,2024,St Kitts & Nevis,Seatrade Groningen BV,Alang,TWEEDIA
1974.0,,Brazil,"FPSO, Oil",Shell Brasil Petroleo Ltda,"1,71,186",7389405,24-Aug,Modec International Inc,"42,798",Netherlands,Denmark,2024,Bahamas,Shell Plc,Frederikshavn,FPSO FLUMINENSE
1974.0,,Switzerland,"FPSO, Oil",SBM Espirito do Mar Inc,"1,37,452",7370193,24-May,PETROBRAS,"54,656",Netherlands,Denmark,2024,Bahamas,SBM Offshore NV,Frederikshavn,FPSO CAPIXABA
1985.0,,Marshall Islands,General Cargo Ship,Soi Shipping Ltd,"1,856",8504181,24-Oct,Soi Shipping Ltd,993,Marshall Islands,Turkey,2024,Honduras,Soi Shipping Ltd,Aliaga,SS GRAYWOLF
1983.0,,Marshall Islands,General Cargo Ship,Grand MBA Ltd,664,8131142,24-Sep,Grand MBA Ltd,154,Marshall Islands,Turkey,2024,Tanzania (Zanzibar),Grand MBA Ltd,Aliaga,GRAND MBA
1980.0,,Marshall Islands,General Cargo Ship,Bright Star Maritime Ltd,"2,735",7638105,24-Sep,Bright Star Maritime Ltd,0,Marshall Islands,Turkey,2024,Tanzania (Zanzibar),Bright Star Maritime Ltd,Aliaga,ELMAS
1982.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"5,503",8203646,24-May,Philippine Span Asia Carrier,"2,801",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 32
1984.0,Philippines,Philippines,General Cargo Ship,Racal Shipping Corp,"1,194",8324024,24-Feb,Racal Shipping Corp,"1,506",Philippines,Bangladesh,2024,St Kitts & Nevis,Racal Shipping Corp,Chittagong,LEGASPI
1990.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,845",8912510,24-Jan,Philippine Span Asia Carrier,"2,197",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SPAN 23
1987.0,,Philippines,General Cargo Ship,West Ocean Lines & Transport,"2,854",8607646,23-Dec,West Ocean Lines & Transport,"1,722",Philippines,Bangladesh,2024,Philippines,West Ocean Lines & Transport,Chittagong,WEST OCEAN 12
1979.0,,Panama,Refrigerated Cargo Ship,Fishing & Cargo Services SA,"2,009",7813925,24-Jun,West Coast Frozen Fish SA,0,Panama,Turkey,2024,Cameroon,Fishing & Cargo Services SA,Aliaga,SALY REEFER
1994.0,Panama,Panama,Bulk Carrier,Poseidon Shipping Enterprises,"22,147",9066758,24-May,Majesty Navigation Enterprises,"7,170",Panama,Pakistan,2024,Sao Tome & Principe,Poseidon Shipping Enterprises,Gadani,POSEIDON M
1995.0,,Panama,Bulk Carrier,Toro Bianco Inc,"36,617",9105578,24-Apr,Toro Bianco Inc,"9,269",Panama,Pakistan,2024,Panama,Toro Bianco Inc,Gadani,TORO BIANCO
1991.0,,Panama,General Cargo Ship (with Ro-Ro facility),Premier Maritime Ship Mgmt,"10,022",8810944,24-Mar,Premier Maritime Ship Mgmt,"5,282",Panama,Pakistan,2024,Tanzania (Zanzibar),Premier Maritime Ship Mgmt,Gadani,SEA FLOWER
1992.0,,Panama,Products Tanker,Fukuda Maritime SA,"1,291",9060405,24-Feb,Fukuda Maritime SA,750,Panama,Bangladesh,2024,St Kitts & Nevis,Fukuda Maritime SA,Chittagong,FUKUDA
1987.0,Oman,Oman,Passenger Ship,Royal Yachts Squadron,"10,797",8509026,24-Feb,Royal Yachts Squadron,"6,040",Oman,Pakistan,2024,Comoros,Oman Govt,Gadani,DHAFI
1990.0,,Norway,Refrigerated Cargo Ship,Green Shipping AS,"5,084",8804543,24-Dec,GreenSea Chartering BVBA,"2,990",Norway,Turkey,2024,Bahamas,Green Reefers,Aliaga,GREEN COOLER
1987.0,,United Kingdom,"Drilling Rig, semi Submersible",Dolphin Drilling Ltd,"26,099",8756186,24-Oct,Dolphin Drilling Offshore AS,0,Norway,Turkey,2024,Bermuda,Fred Olsen & Co,Aliaga,LEADER
1975.0,,Norway,"Drilling Rig, semi Submersible",Dolphin Drilling Offshore AS,"16,813",8750376,24-Aug,Dolphin Drilling Offshore AS,"27,438",Norway,Turkey,2024,Bermuda,Fred Olsen & Co,Aliaga,BIDEFORD DOLPHIN
1975.0,,Norway,Passenger/Ro-Ro Ship (Vehicles),Torghatten Nord AS,768,7405936,24-Apr,Torghatten Nord AS,0,Norway,Norway,2024,Norway,Torghatten Nord AS,Stokksund,ROSENDAL
1977.0,,Norway,Passenger/Ro-Ro Ship (Vehicles),Fjord1 AS,765,7611755,24-Mar,Fjord1 AS,0,Norway,Norway,2024,Norway,Fjord1 AS,Stokksund,SOLNOR
1978.0,,Norway,Passenger/Ro-Ro Ship (Vehicles),Torghatten Nord AS,874,7721184,24-Feb,Torghatten Nord AS,0,Norway,Norway,2024,Norway,Torghatten Nord AS,Ulsteinvik,HELGOY
1988.0,Romania,Romania,Passenger/Ro-Ro Ship (Vehicles/Rail),CFR Ferry Boat SA,"20,621",8513663,24-Mar,CFR Ferry Boat SA,"11,700",Romania,Turkey,2024,Palau,CFR Marfa Constanta,Aliaga,MANGALIA A
1991.0,,Romania,Passenger/Ro-Ro Ship (Vehicles/Rail),CFR Ferry Boat SA,"20,621",8707549,24-Mar,CFR Ferry Boat SA,"11,710",Romania,Turkey,2024,Romania,CFR Marfa Constanta,Aliaga,EFORIE
1982.0,,Poland,Buoy Tender,Szczecin Marine Board,905,8121513,24-Apr,Szczecin Marine Board,0,Poland,Unknown,2024,Poland,Szczecin Marine Board,Unknown,PLANETA
1968.0,,Philippines,Passenger/Cruise,7107 Islands Cruise Corp,"5,113",6816970,24-Jan,7107 Islands Cruise Corp,0,Philippines,Philippines,2024,Philippines,7107 Islands Cruise Corp,Manila,7107 ISLANDS CRUISE
1991.0,Philippines,Philippines,Container Ship (Fully Cellular),Philippine Span Asia Carrier,"7,676",8914556,24-Sep,Philippine Span Asia Carrier,"3,729",Philippines,India,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Alang,ASIA
1994.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"4,980",9076351,24-Dec,Philippine Span Asia Carrier,"2,610",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,ASIA 10
2000.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"7,541",9202089,24-Aug,Philippine Span Asia Carrier,"3,958",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 21
1987.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,236",8611946,24-Jul,Philippine Span Asia Carrier,"1,632",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,AN 11
1984.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,120",8410392,24-Jul,Philippine Span Asia Carrier,"1,664",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SP 19
1987.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,277",8608444,24-Jul,Philippine Span Asia Carrier,"1,747",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 20
1979.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"4,226",7824613,24-Jul,Philippine Span Asia Carrier,"2,587",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 30
1984.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,120",8410378,24-Jul,Philippine Span Asia Carrier,"1,662",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,PAN
1985.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,120",8500056,24-May,Philippine Span Asia Carrier,"1,826",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SPAN 30
1986.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,113",8603535,24-May,Philippine Span Asia Carrier,"1,826",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SPAN 33
1985.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,120",8500068,24-May,Philippine Span Asia Carrier,"1,836",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 2
1989.0,Philippines,Philippines,General Cargo Ship,Philippine Span Asia Carrier,"3,845",8818752,24-May,Philippine Span Asia Carrier,"2,200",Philippines,Bangladesh,2024,St Kitts & Nevis,Philippine Span Asia Carrier,Chittagong,SIA 3
1980.0,Russia,Russia,Fish Factory Ship,Pacific Marine Trawlers Co Ltd,"49,367",7913622,24-Oct,Pacific Marine Trawlers Co Ltd,"26,136",Russia,India,2024,Comoros,Pacific Marine Trawlers Co Ltd,Alang,DIVO
1990.0,Russia,Russia,Fishing Vessel,Dalrybprom JSC,918,8832033,24-Sep,Dalrybprom JSC,914,Russia,India,2024,Mongolia,Dalrybprom JSC,Alang,IVAN MOSHLYAK
1982.0,Belize,Cyprus,Refrigerated Cargo Ship,Kasira Marine Ltd,"12,703",8225711,24-Aug,RIMSCO,"7,264",Russia,India,2024,Tanzania (Zanzibar),RIMSCO,Alang,BEREG MACHTY
1988.0,Russia,Russia,Fishing Vessel,Magadanryba,873,8721856,24-Aug,Magadanryba,936,Russia,India,2024,Mongolia,Magadanryba,Alang,OSSORA
1990.0,Russia,Russia,Fish Factory Ship,V I Lenin Collective Farm,"8,289",8826424,24-Jun,V I Lenin Collective Farm,"5,962",Russia,India,2024,Mongolia,V I Lenin Collective Farm,Alang,VICTOR GAVRILOV
1986.0,Russia,Russia,Refrigerated Cargo Ship,Nakhodka Active Fishery,"3,634",8518895,24-Jun,Nakhodka Active Fishery,"2,630",Russia,India,2024,Mongolia,Nakhodka Active Fishery,Alang,BALYUZEK
1980.0,Russia,Russia,Fish Factory Ship,Vostokrybprom Ltd,"4,457",7832945,24-May,Vostokrybprom Ltd,"3,905",Russia,India,2024,St Kitts & Nevis,Vostokrybprom Ltd,Alang,HIRONIN
1980.0,Russia,Russia,Refrigerated Cargo Ship,Vladkristall Co Ltd,"3,835",7812024,24-May,Vladkristall Co Ltd,"2,111",Russia,India,2024,Mongolia,Vladkristall Co Ltd,Alang,FROST OLYMPOS
1997.0,,Hong Kong,Container Ship (Fully Cellular),Trader Shipping Ltd-HKG,"12,471",9168233,24-May,FESCO Ocean Management HK,"5,113",Russia,India,2024,Panama,FESCO,Alang,FESCO TRADER
1989.0,Russia,Russia,Fish Factory Ship,Dalmoreprodukt,"31,949",8610265,24-Mar,Dalmoreprodukt,"16,331",Russia,India,2024,St Kitts & Nevis,Dalmoreprodukt,Alang,SARCO
1995.0,,Dominica,General Cargo Ship,Sakura Shipping Ltd,"1,528",8898386,24-Feb,Trade Bridge Inc Ltd,890,Russia,India,2024,Togo,Trans Line Co Ltd,Alang,SAFE
1972.0,Russia,Russia,Fishing Vessel,Kamkorn & Co,"1,329",7229320,24-Jan,Kamkorn & Co,"1,271",Russia,India,2024,Vanuatu,Kamkorn & Co,Alang,PROLIV LONGA
1998.0,Liberia,Russia,Container Ship (Fully Cellular),Maslov Ltd,"16,542",9130157,24-Jun,FESCO Ocean Management Ltd,"7,550",Russia,Bangladesh,2024,Comoros,FESCO,Chittagong,MASALA
1986.0,Russia,Russia,General Cargo Ship,Amur Shipping Co JSC,"5,998",8517841,24-Apr,Amur Shipping Co JSC,"3,613",Russia,Bangladesh,2024,St Kitts & Nevis,Amur Shipping Co JSC,Chittagong,PITA ERMA
1978.0,Russia,Russia,General Cargo Ship,Amur Shipping Co JSC,"2,478",7733840,24-Jan,Amur Shipping Co JSC,"1,416",Russia,Bangladesh,2024,St Kitts & Nevis,Amur Shipping Co JSC,Chittagong,KONSHIN
